generation,best_fitness,avg_fitness
685,33.4391997283254,21.065695185198024
686,33.4391997283254,20.263374630710768
687,33.4391997283254,20.298901381539007
688,33.4391997283254,19.760581527800245
689,33.4391997283254,21.206237764863097
690,33.4391997283254,20.394827537870817
691,33.4391997283254,22.976821778952488
692,33.4391997283254,21.724899007471848
693,33.4391997283254,19.162878007180343
694,33.4391997283254,19.879927427853847
695,33.4391997283254,21.140703800654016
696,33.4391997283254,21.828331902785944
697,33.4391997283254,22.473000889541325
698,33.4391997283254,22.003524109970655
699,33.4391997283254,21.63625488245839
700,33.4391997283254,21.935524949636864
701,33.4391997283254,21.480621795757685
702,33.4391997283254,21.591571707337323
703,33.4391997283254,19.447814973054793
704,33.4391997283254,21.050866941646593
705,33.4391997283254,20.556933635740094
706,33.4391997283254,20.950556429073224
707,33.4391997283254,19.78628545886199
708,33.4391997283254,21.44751676770685
709,33.4391997283254,20.456808064774247
710,33.4391997283254,21.36905731025386
711,33.4391997283254,20.60753579633411
712,33.4391997283254,21.074359830254004
713,33.4391997283254,20.791848191115346
714,33.4391997283254,20.84472183239252
715,33.4391997283254,20.98204475450582
716,33.4391997283254,22.77715797962693
717,33.4391997283254,19.029258922328832
718,33.4391997283254,19.15867331043296
719,33.4391997283254,22.6889008159879
720,33.4391997283254,21.380824537024097
721,33.4391997283254,20.1006565113519
722,33.4391997283254,21.467244679938506
723,33.4391997283254,21.24938954796965
724,33.4391997283254,22.028737191216894
725,33.4391997283254,20.26103846512251
726,33.4391997283254,19.96035513041618
727,33.4391997283254,20.414296327565776
728,33.4391997283254,22.19104256991815
729,33.4391997283254,21.723085676592742
730,33.4391997283254,21.28562388764004
731,33.4391997283254,22.693213336265696
732,33.4391997283254,20.396227332083605
733,33.4391997283254,21.28399533667123
734,33.4391997283254,22.890698167946706
735,33.4391997283254,20.429138924845205
736,33.4391997283254,22.4819980412246
737,33.4391997283254,23.435786940805414
738,33.4391997283254,22.147507338567866
739,33.4391997283254,21.596124459012994
740,33.4391997283254,22.307266647610824
741,33.4391997283254,21.993565252453273
742,33.4391997283254,21.79013539098059
743,33.4391997283254,21.773182345250294
744,33.4391997283254,22.938566767734926
745,33.4391997283254,22.749635129620003
746,33.4391997283254,23.278488560387196
747,33.4391997283254,22.688743551563494
748,33.4391997283254,23.611120534507805
749,33.4391997283254,23.51064225776077
750,33.4391997283254,21.541865475966684
751,33.4391997283254,22.630455320867142
752,33.4391997283254,21.82218038727891
753,33.4391997283254,22.328282979832448
754,33.4391997283254,22.509091887224088
755,33.4391997283254,22.557683116380108
756,33.4391997283254,22.433258205773804
757,33.4391997283254,23.44625723000006
758,33.4391997283254,21.73726467708606
759,33.4391997283254,23.384940555386308
760,33.4391997283254,21.858206229173273
761,33.4391997283254,21.353217681055906
762,33.4391997283254,21.744381765657526
763,33.4391997283254,21.80689386560725
764,33.4391997283254,22.727190456212384
765,33.4391997283254,21.622924775551454
766,33.4391997283254,21.14026964248882
767,33.4391997283254,20.928488685551912
768,33.4391997283254,20.82884826815568
769,33.4391997283254,22.08101895151578
770,33.4391997283254,22.25026830046196
771,33.4391997283254,21.704515286489983
772,33.4391997283254,22.75370351665402
773,33.4391997283254,23.113235111552726
